"s001" "s002" "s003" "s005" "s006" "s007" "s008" "s009" "s011" "s012" "s014" "s015" "s017" "s018" "s019" "s020" "s021" "s022" "s023" "s024" "s025" "s027" "s028" "s029" "s030" "s032" "s033" "s034" "s036" "s037" "s040" "s041" "s042" "s044" "s046" "s047" "s049" "s050" "s053" "s054" "s055" "s056" "s072" "s077" "s083" "s085" "s086" "s087" "s088" "s089" "s091" "s093" "s094" "s097" "s098" "s099" "s100" "s103" "s104" "s105" "s106" "s107" "s108" "s109" "s110" "s111" "s112" "s115" "s116" "s119" "s120" "s122" "s123" "s125" "s126" "s128" "s129" "s130" "s132" "s133" "s134" "s135" "s137" "s138" "s140" "s151" "s162" "s166" "s168" "s169" "s170" "s171" "s172" "s173" "s174" "s175" "s176" "s177" "s178" "s179" "s182" "s183" "s184" "s185" "s187" "s188" "s189" "s190" "s192" "s193" "s196" "s197" "s198" "s199" "s201" "s202" "s204" "s205" "s207" "s208" "s209" "s210" "s211" "s214" "s215" "s216" "s218" "s219" "s220" "s221" "s225" "s227" "s228" "s229" "s230" "s231" "s232" "s233" "s234" "s236" "s240" "s241"
"cpd00266_cs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cpd00266_ferm" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cpd00268_cs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cpd00268_ferm" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cpd00276_cs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00276_ferm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00277_cs" 5214 2007 3576 6675 11874 5194 1770 5906 2916 3484 5750 3550 2700 6395 6363 2505 808 10222 2952 2259 2106 2356 2220 3044 3539 5963 10435 2444 2418 4651 2571 2226 2871 6286 8258 6624 3169 4028 5803 3513 5114 6310 12073 4554 4578 3903 4235 3945 4756 4415 6224 3987 4392 1091 3163 2497 5330 2989 2502 2860 2671 3738 1707 2982 3217 2477 3226 3626 3192 4008 2345 5999 2828 5503 3998 3169 3265 2597 2672 1799 3621 3699 3533 5032 2827 2812 5031 7540 3205 2081 3554 2879 3243 3272 14031 8286 4133 1868 5283 2083 5461 1959 3545 2573 7420 6035 6246 2723 3612 4532 4207 5240 3762 351 9647 2110 4532 5108 6859 8662 10548 7924 3151 4791 6794 4329 5737 4483 5906 4516 3401 4458 5643 4432 3877 4726 3483 3849 4436 6457 3643 4087
"cpd00277_ferm" 26648 26527 26392 14808 28655 29997 31546 37143 46595 29545 38796 23309 20293 13068 15273 18012 20287 22844 19111 16886 14656 16035 17222 19332 24659 14710 26966 17296 15275 16458 15835 13263 20880 34368 18689 25111 12131 15871 24115 15799 32432 21275 64347 24446 29399 28294 24575 17521 28377 28779 28278 25199 17410 14108 19799 18712 25614 17846 18324 16378 18545 23149 13339 15392 12460 17156 23382 19233 19000 21395 15961 30136 21406 20901 14697 17729 18372 12110 12516 19840 19689 15277 15033 16944 18556 23093 24854 29052 17825 21960 24282 17484 17587 18668 27920 32854 19961 18633 28673 55406 39952 17802 24860 20361 30785 31846 29939 20038 22507 34111 26303 24370 27616 19436 34381 26431 25801 28161 33683 28492 42469 30598 30303 32241 27791 34459 30139 25270 39436 31834 24252 16885 15068 21637 20122 29129 18852 16654 25547 38016 22598 29600
"cpd00280_cs" 10832 20434 10382 10056 13802 10635 21050 11052 9491 18855 15650 8194 7044 9342 7442 5108 16039 15703 5694 5869 6665 6919 5309 6579 8277 6994 12349 4917 5097 8292 5667 9517 15311 12067 9276 7692 4400 6347 7839 5174 15951 8696 24620 10758 12804 6954 7640 7844 9079 10462 25887 9065 8436 9744 7472 8128 12144 5996 7627 7926 6930 7562 6719 6736 6942 5351 8894 9252 6454 9988 6885 13095 7677 9746 5807 12301 6529 3340 5266 16016 5317 8096 5241 6666 4693 7819 11070 15098 6907 4803 9355 7726 9248 7242 26583 17355 7803 15316 9762 51128 11335 7837 10267 8512 15098 11398 21304 8250 9025 23725 11034 15019 14178 17475 26162 18718 12044 10716 12795 25405 31127 17405 19417 13633 20880 20107 13408 19883 16135 18748 10754 15003 7932 16419 10350 6507 5714 6517 5993 14472 12177 15193
"cpd00280_ferm" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cpd00281_cs" 25499 22921 25930 13414 28093 29714 19207 36269 44371 21144 38420 21949 19979 11907 14970 17579 8161 20711 18593 16360 13863 15969 16180 18083 24456 14480 26610 16886 15149 15840 15619 10790 13512 34058 18426 24722 11742 14325 23694 15480 30558 19984 62837 23796 28951 27631 24286 16614 27442 28284 18629 23480 16624 11244 19689 18553 23669 17597 17639 16300 18308 22735 12844 15251 11474 17054 23173 15875 18750 20903 15671 29802 21285 19584 13408 9351 18196 11749 10948 5828 19551 13934 14162 15317 17895 21984 24671 26553 17620 21414 22808 17039 15631 18327 22368 27841 18249 12984 26807 53927 38865 15097 24787 20192 28498 28320 21831 19858 21193 25032 25685 17809 24277 4459 32118 13226 20599 25327 32514 23331 39460 25402 25375 31941 18147 25913 29743 17312 37177 30791 22812 10058 13515 11779 15158 28399 18526 14966 24635 35390 22334 29268
"cpd00281_ferm" 26620 26500 26242 14584 28581 29982 31469 37126 46595 29533 38768 23233 20285 12800 15213 18000 20272 22619 19094 16875 14604 16013 17192 19297 24653 14664 26894 17288 15265 16350 15803 13239 20866 34350 18614 25070 12120 15834 24014 15642 32345 21247 64277 24335 29386 28275 24556 17491 28323 28761 28278 25134 17351 14099 19768 18584 25570 17819 18304 16364 18532 23132 13298 14775 12180 17118 23170 19109 18989 21328 15878 28778 21191 20761 14577 17623 18361 12104 12403 19796 19390 14978 14822 16911 18532 23059 24835 28985 17806 21952 24231 17453 17509 18641 27872 32658 19872 18625 28641 55386 39913 17774 24833 20355 30589 31751 29875 19992 22394 34051 26283 24282 27514 19203 34162 26361 25725 27996 33495 28471 42218 30510 30249 30818 27791 34401 29898 25259 39224 31650 23896 16877 15004 21610 20042 29106 18581 16495 25511 37891 21736 26745
"cpd00305_cs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cpd00305_ferm" 26648 26527 26392 14808 28655 29997 31546 37143 46595 29545 38796 23309 20293 13068 15273 18012 20287 22844 19111 16886 14656 16035 17222 19332 24659 14710 26966 17296 15275 16458 15835 13263 20880 34368 18689 25111 12131 15871 24115 15799 32432 21275 64347 24446 29399 28294 24575 17521 28377 28779 28278 25199 17410 14108 19799 18712 25614 17846 18324 16378 18545 23149 13339 15392 12460 17156 23382 19233 19000 21395 15961 30136 21406 20901 14697 17729 18372 12110 12516 19840 19689 15277 15033 16944 18556 23093 24854 29052 17825 21960 24282 17484 17587 18668 27920 32854 19961 18633 28673 55406 39952 17802 24860 20361 30785 31846 29939 20038 22507 34111 26303 24370 27616 19436 34381 26431 25801 28161 33683 28492 42469 30598 30303 32241 27791 34459 30139 25270 39436 31834 24252 16885 15068 21637 20122 29129 18852 16654 25547 38016 22598 29600
"cpd00306_cs" 13392 8969 14169 9007 18841 15561 14220 20354 20595 14855 20725 12638 10856 7838 9825 9617 7146 14059 10508 9024 7692 8463 10362 11118 12938 9239 16466 10836 8718 10336 8977 6208 10164 18346 11520 13709 7065 7812 14130 8273 15630 11188 35357 13857 13963 17275 14439 11633 16845 14426 16502 14027 10228 5598 9971 9781 14761 9346 9133 7930 8895 12259 5941 7828 8212 10533 12923 11080 9902 10231 8221 15780 12043 14787 6723 6948 8629 5455 6748 5023 11958 8987 6148 9145 10491 12902 13351 17120 8486 12039 13809 8688 9299 9608 21729 19971 11969 10110 19270 14176 22717 9166 11073 8796 19985 19072 16323 8213 12477 16853 12427 12280 12789 4351 18259 8678 15669 18284 19018 18626 20303 19249 12467 16611 15819 14529 18450 13499 21481 16835 14562 12243 9438 11605 10449 10790 8578 7960 9996 24479 10020 13613
"cpd00306_ferm" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cpd00307_cs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00307_ferm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00309_cs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00309_ferm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00311_cs" 17324 12717 16969 12019 25596 20800 16380 25820 31276 20617 27274 14689 12566 11039 13792 11890 14174 18236 13032 10887 9079 10870 10502 12302 16396 13404 23588 11152 10174 12550 11713 8506 14808 24826 18473 24668 11621 15460 23569 15469 20224 20610 44290 14718 17848 19063 16913 10249 16616 19435 18616 16848 11951 8565 15280 12117 16875 12794 11130 10058 11825 15526 7390 11322 9593 13590 16724 14496 13029 14137 10216 23071 16361 13449 14450 17551 13172 11800 12190 19622 19259 14958 14581 16394 12709 12699 17370 20298 12837 14333 15588 12042 10737 12671 21211 24084 14345 11165 16941 17440 27842 11000 15874 12587 22246 22164 21929 13304 13518 21825 17188 18839 19585 16088 22919 21066 18146 18228 22814 21980 27009 23063 19717 24329 23763 25519 22586 18208 26192 20924 14588 13573 14856 20648 19370 28623 18105 16321 25099 22674 14346 19966
"cpd00311_ferm" 26648 26527 26392 14808 28655 29997 31546 37143 46595 29545 38796 23309 20293 13068 15273 18012 20287 22844 19111 16886 14656 16035 17222 19332 24659 14710 26966 17296 15275 16458 15835 13263 20880 34368 18689 25111 12131 15871 24115 15799 32432 21275 64347 24446 29399 28294 24575 17521 28377 28779 28278 25199 17410 14108 19799 18712 25614 17846 18324 16378 18545 23149 13339 15392 12460 17156 23382 19233 19000 21395 15961 30136 21406 20901 14697 17729 18372 12110 12516 19840 19689 15277 15033 16944 18556 23093 24854 29052 17825 21960 24282 17484 17587 18668 27920 32854 19961 18633 28673 55406 39952 17802 24860 20361 30785 31846 29939 20038 22507 34111 26303 24370 27616 19436 34381 26431 25801 28161 33683 28492 42469 30598 30303 32241 27791 34459 30139 25270 39436 31834 24252 16885 15068 21637 20122 29129 18852 16654 25547 38016 22598 29600
"cpd00314_cs" 26648 26527 26392 14808 28655 29997 31546 37143 46595 29545 38796 23309 20293 13068 15273 18012 20287 22844 19111 16886 14656 16035 17222 19332 24659 14710 26966 17296 15275 16458 15835 13263 20880 34368 18689 25111 12131 15871 24115 15799 32432 21275 64347 24446 29399 28294 24575 17521 28377 28779 28278 25199 17410 14108 19799 18712 25614 17846 18324 16378 18545 23149 13339 15392 12460 17156 23382 19233 19000 21395 15961 30136 21406 20901 14697 17729 18372 12110 12516 19840 19689 15277 15033 16944 18556 23093 24854 29052 17825 21960 24282 17484 17587 18668 27920 32854 19961 18633 28673 55406 39952 17802 24860 20361 30785 31846 29939 20038 22507 34111 26303 24370 27616 19436 34381 26431 25801 28161 33683 28492 42469 30598 30303 32241 27791 34459 30139 25270 39436 31834 24252 16885 15068 21637 20122 29129 18852 16654 25547 38016 22598 29600
"cpd00314_ferm" 13392 8969 14169 9007 18841 15561 14220 20354 20595 14855 20725 12638 10856 7838 9825 9617 7146 14059 10508 9024 7692 8463 10362 11118 12938 9239 16466 10836 8718 10336 8977 6208 10164 18346 11520 13709 7065 7812 14130 8273 15630 11188 35357 13857 13963 17275 14439 11633 16845 14426 16502 14027 10228 5598 9971 9781 14761 9346 9133 7930 8895 12259 5941 7828 8212 10533 12923 11080 9902 10231 8221 15780 12043 14787 6723 6948 8629 5455 6748 5023 11958 8987 6148 9145 10491 12902 13351 17120 8486 12039 13809 8688 9299 9608 21729 19971 11969 10110 19270 14176 22717 9166 11073 8796 19985 19072 16323 8213 12477 16853 12427 12280 12789 4351 18259 8678 15669 18284 19018 18626 20303 19249 12467 16611 15819 14529 18450 13499 21481 16835 14562 12243 9438 11605 10449 10790 8578 7960 9996 24479 10020 13613
"cpd00322_cs" 26648 26527 26392 14702 28627 29997 31546 37143 46595 29545 38796 23309 20293 12960 15259 18012 20287 22720 19111 16886 14656 16035 17222 19332 24659 14700 26896 17296 15275 16458 15835 13263 20880 34368 18689 25111 12131 15871 24115 15799 32432 21275 64347 24446 29399 28294 24575 17521 28377 28779 28278 25199 17410 14108 19799 18712 25614 17846 18324 16378 18545 23149 13339 15392 12460 17156 23382 19233 19000 21395 15961 30136 21406 20901 14697 17729 18372 12110 12516 19840 19689 15277 15033 16944 18556 23093 24854 29052 17825 21960 24282 17484 17587 18668 27920 32854 19961 18633 28673 55406 39952 17802 24860 20361 30785 31846 29939 20038 22507 34111 26303 24370 27616 19436 34381 26431 25801 28161 33683 28492 42469 30598 30303 32241 27791 34459 30139 25270 39436 31834 24252 16885 15068 21637 20122 29129 18852 16654 25547 38016 22598 29600
"cpd00322_ferm" 26214 24289 26037 13701 28203 29806 21077 36522 44770 24996 38534 22663 20042 12234 15051 17700 10244 21228 18736 16548 14244 15990 16598 18790 24511 14528 26655 16997 15191 16246 15692 11648 16170 34219 18468 24858 11815 15018 23800 15576 31365 20516 63264 24083 29064 27808 24372 17154 27913 28435 24259 24244 17025 12529 19714 18603 24651 17729 18009 16324 18358 22842 13064 15295 12145 17076 23254 17677 18832 21028 15772 29907 21326 20618 14011 11132 18229 11838 11715 7819 19578 14489 14695 16501 18096 22571 24763 28018 17675 21545 23459 17244 16537 18431 25453 30755 19273 15519 27910 54486 39326 15669 24811 20223 29967 30581 25095 19903 21909 28691 25840 19024 26468 6116 32968 14602 24521 27434 32851 25748 40434 29238 27133 32026 23830 29609 29888 21840 38006 31387 23754 13637 14572 15706 17393 28612 18611 15778 24935 37159 22396 29430
"cpd00356_cs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00356_ferm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00359_cs" 17 12 7 9 0 0 9 17 13 19 0 20 0 20 0 5 22 15 9 12 20 3 26 31 0 0 0 0 0 10 0 25 18 0 0 30 0 13 8 11 22 16 44 18 0 38 8 7 20 9 0 41 17 0 0 0 23 0 9 0 0 0 21 8 10 0 0 36 0 16 0 15 0 12 24 31 8 13 52 10 9 21 41 94 15 20 4 22 0 21 30 0 15 0 0 97 36 12 49 0 35 13 0 0 30 86 45 0 25 43 4 0 28 8 0 13 20 33 18 13 0 12 8 0 0 17 8 0 22 20 25 0 0 31 67 26 10 49 23 123 5 5
"cpd00359_ferm" 26648 26527 26392 14808 28655 29997 31546 37143 46595 29545 38796 23309 20293 13068 15273 18012 20287 22844 19111 16886 14656 16035 17222 19332 24659 14710 26966 17296 15275 16458 15835 13263 20880 34368 18689 25111 12131 15871 24115 15799 32432 21275 64347 24446 29399 28294 24575 17521 28377 28779 28278 25199 17410 14108 19799 18712 25614 17846 18324 16378 18545 23149 13339 15392 12460 17156 23382 19233 19000 21395 15961 30136 21406 20901 14697 17729 18372 12110 12516 19840 19689 15277 15033 16944 18556 23093 24854 29052 17825 21960 24282 17484 17587 18668 27920 32854 19961 18633 28673 55406 39952 17802 24860 20361 30785 31846 29939 20038 22507 34111 26303 24370 27616 19436 34381 26431 25801 28161 33683 28492 42469 30598 30303 32241 27791 34459 30139 25270 39436 31834 24252 16885 15068 21637 20122 29129 18852 16654 25547 38016 22598 29600
"cpd00363_cs" 26648 26527 26392 14808 28655 29997 31546 37143 46595 29545 38796 23309 20293 13068 15273 18012 20287 22844 19111 16886 14656 16035 17222 19332 24659 14710 26966 17296 15275 16458 15835 13263 20880 34368 18689 25111 12131 15871 24115 15799 32432 21275 64347 24446 29399 28294 24575 17521 28377 28779 28278 25199 17410 14108 19799 18712 25614 17846 18324 16378 18545 23149 13339 15392 12460 17156 23382 19233 19000 21395 15961 30136 21406 20901 14697 17729 18372 12110 12516 19840 19689 15277 15033 16944 18556 23093 24854 29052 17825 21960 24282 17484 17587 18668 27920 32854 19961 18633 28673 55406 39952 17802 24860 20361 30785 31846 29939 20038 22507 34111 26303 24370 27616 19436 34381 26431 25801 28161 33683 28492 42469 30598 30303 32241 27791 34459 30139 25270 39436 31834 24252 16885 15068 21637 20122 29129 18852 16654 25547 38016 22598 29600
"cpd00363_ferm" 26648 26527 26392 14808 28655 29997 31546 37143 46595 29545 38796 23309 20293 13068 15273 18012 20287 22844 19111 16886 14656 16035 17222 19332 24659 14710 26966 17296 15275 16458 15835 13263 20880 34368 18689 25111 12131 15871 24115 15799 32432 21275 64347 24446 29399 28294 24575 17521 28377 28779 28278 25199 17410 14108 19799 18712 25614 17846 18324 16378 18545 23149 13339 15392 12460 17156 23382 19233 19000 21395 15961 30136 21406 20901 14697 17729 18372 12110 12516 19840 19689 15277 15033 16944 18556 23093 24854 29052 17825 21960 24282 17484 17587 18668 27920 32854 19961 18633 28673 55406 39952 17802 24860 20361 30785 31846 29939 20038 22507 34111 26303 24370 27616 19436 34381 26431 25801 28161 33683 28492 42469 30598 30303 32241 27791 34459 30139 25270 39436 31834 24252 16885 15068 21637 20122 29129 18852 16654 25547 38016 22598 29600
"cpd00366_cs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00366_ferm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00367_cs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00367_ferm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"cpd00371_cs" 336 1503 287 715 402 140 8783 532 1492 3390 199 525 217 598 207 258 7333 1086 321 275 322 48 522 493 126 158 232 248 61 186 119 1160 3261 114 210 234 260 678 274 198 838 611 890 334 265 410 148 283 355 276 1285 827 325 1034 72 88 693 87 230 44 164 254 222 89 250 63 107 1036 125 318 153 205 64 202 535 5514 132 241 684 9612 100 591 295 419 396 412 82 839 130 363 642 194 678 212 493 1252 607 1610 639 573 551 1692 49 116 605 1028 3359 107 502 2784 376 4438 872 11311 971 9877 873 550 674 1200 1259 986 2074 180 2204 2475 208 1615 1176 307 397 964 354 3292 1683 451 206 645 528 807 167 139
